TRACK,TREATMENT,LABEL,FUTURE,ADJUST,METHOD,CURVE
2,CC,product.HarvestedVolume.managed.CW.CC,0,R,,35
2,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,36
2,CC,product.HarvestedVolume.managed.HW.CC,0,R,,37
2,CC,product.HarvestedVolume.managed.Total.CC,0,R,,38
2,CC,product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,0,R,,39
2,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,40
2,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,41
2,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,42
2,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,43
2,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,43
2,CC,product.SpeciesProp.managed.CW,0,R,,44
2,CC,product.SpeciesProp.managed.FDC,0,R,,45
2,CC,product.SpeciesProp.managed.HW,0,R,,46
2,CC,product.Treated.managed.CC,0,R,,47
2,CC,product.Treated.managed.CWHvm_DR_HW_M.CC,0,R,,47
2,CC,product.Yield.managed.CW,0,R,,35
2,CC,product.Yield.managed.FDC,0,R,,36
2,CC,product.Yield.managed.HW,0,R,,37
2,CC,product.Yield.managed.Total,0,R,,38
3,CC,product.HarvestedVolume.managed.CW.CC,0,R,,62
3,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,63
3,CC,product.HarvestedVolume.managed.HW.CC,0,R,,64
3,CC,product.HarvestedVolume.managed.Total.CC,0,R,,65
3,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_H.CC,0,R,,66
3,CC,product.Seral.area.immature.CWHvm_FDC_HW_H.CC,0,R,,67
3,CC,product.Seral.area.mature.CWHvm_FDC_HW_H.CC,0,R,,68
3,CC,product.Seral.area.overmature.CWHvm_FDC_HW_H.CC,0,R,,69
3,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_H.CC,0,R,,70
3,CC,product.Seral.area.young.CWHvm_FDC_HW_H.CC,0,R,,70
3,CC,product.SpeciesProp.managed.CW,0,R,,71
3,CC,product.SpeciesProp.managed.FDC,0,R,,72
3,CC,product.SpeciesProp.managed.HW,0,R,,73
3,CC,product.Treated.managed.CC,0,R,,74
3,CC,product.Treated.managed.CWHvm_FDC_HW_H.CC,0,R,,74
3,CC,product.Yield.managed.CW,0,R,,62
3,CC,product.Yield.managed.FDC,0,R,,63
3,CC,product.Yield.managed.HW,0,R,,64
3,CC,product.Yield.managed.Total,0,R,,65
5,CC,product.HarvestedVolume.managed.CW.CC,0,R,,94
5,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,95
5,CC,product.HarvestedVolume.managed.HW.CC,0,R,,96
5,CC,product.HarvestedVolume.managed.Total.CC,0,R,,97
5,CC,product.QMDNumerator.managed.CWHvm_HW_CW_M.CC,0,R,,98
5,CC,product.Seral.area.immature.CWHvm_HW_CW_M.CC,0,R,,99
5,CC,product.Seral.area.mature.CWHvm_HW_CW_M.CC,0,R,,100
5,CC,product.Seral.area.overmature.CWHvm_HW_CW_M.CC,0,R,,101
5,CC,product.Seral.area.regenerating.CWHvm_HW_CW_M.CC,0,R,,102
5,CC,product.Seral.area.young.CWHvm_HW_CW_M.CC,0,R,,102
5,CC,product.SpeciesProp.managed.CW,0,R,,103
5,CC,product.SpeciesProp.managed.FDC,0,R,,104
5,CC,product.SpeciesProp.managed.HW,0,R,,105
5,CC,product.Treated.managed.CC,0,R,,106
5,CC,product.Treated.managed.CWHvm_HW_CW_M.CC,0,R,,106
5,CC,product.Yield.managed.CW,0,R,,94
5,CC,product.Yield.managed.FDC,0,R,,95
5,CC,product.Yield.managed.HW,0,R,,96
5,CC,product.Yield.managed.Total,0,R,,97
6,CC,product.HarvestedVolume.managed.CW.CC,0,R,,114
6,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,115
6,CC,product.HarvestedVolume.managed.HW.CC,0,R,,116
6,CC,product.HarvestedVolume.managed.Total.CC,0,R,,117
6,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,118
6,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,119
6,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,120
6,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,121
6,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,43
6,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,43
6,CC,product.SpeciesProp.managed.CW,0,R,,122
6,CC,product.SpeciesProp.managed.FDC,0,R,,123
6,CC,product.SpeciesProp.managed.HW,0,R,,45
6,CC,product.Treated.managed.CC,0,R,,124
6,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,124
6,CC,product.Yield.managed.CW,0,R,,114
6,CC,product.Yield.managed.FDC,0,R,,115
6,CC,product.Yield.managed.HW,0,R,,116
6,CC,product.Yield.managed.Total,0,R,,117
8,CC,product.HarvestedVolume.managed.CW.CC,0,R,,139
8,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,140
8,CC,product.HarvestedVolume.managed.HW.CC,0,R,,141
8,CC,product.HarvestedVolume.managed.Total.CC,0,R,,142
8,CC,product.QMDNumerator.managed.CWHvm_DR_HW_M.CC,0,R,,143
8,CC,product.Seral.area.immature.CWHvm_DR_HW_M.CC,0,R,,119
8,CC,product.Seral.area.mature.CWHvm_DR_HW_M.CC,0,R,,120
8,CC,product.Seral.area.overmature.CWHvm_DR_HW_M.CC,0,R,,121
8,CC,product.Seral.area.regenerating.CWHvm_DR_HW_M.CC,0,R,,43
8,CC,product.Seral.area.young.CWHvm_DR_HW_M.CC,0,R,,43
8,CC,product.SpeciesProp.managed.CW,0,R,,144
8,CC,product.SpeciesProp.managed.FDC,0,R,,45
8,CC,product.SpeciesProp.managed.HW,0,R,,145
8,CC,product.Treated.managed.CC,0,R,,124
8,CC,product.Treated.managed.CWHvm_DR_HW_M.CC,0,R,,124
8,CC,product.Yield.managed.CW,0,R,,139
8,CC,product.Yield.managed.FDC,0,R,,140
8,CC,product.Yield.managed.HW,0,R,,141
8,CC,product.Yield.managed.Total,0,R,,142
9,CC,product.HarvestedVolume.managed.Total.CC,0,R,,153
9,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,154
9,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,155
9,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,156
9,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,157
9,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,158
9,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,158
9,CC,product.Treated.managed.CC,0,R,,159
9,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,159
9,CC,product.Yield.managed.Total,0,R,,153
10,CC,product.HarvestedVolume.managed.CW.CC,0,R,,164
10,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,165
10,CC,product.HarvestedVolume.managed.HW.CC,0,R,,166
10,CC,product.HarvestedVolume.managed.Total.CC,0,R,,153
10,CC,product.QMDNumerator.managed.CWHvm_HW_CW_L.CC,0,R,,154
10,CC,product.Seral.area.immature.CWHvm_HW_CW_L.CC,0,R,,155
10,CC,product.Seral.area.mature.CWHvm_HW_CW_L.CC,0,R,,156
10,CC,product.Seral.area.overmature.CWHvm_HW_CW_L.CC,0,R,,157
10,CC,product.Seral.area.regenerating.CWHvm_HW_CW_L.CC,0,R,,158
10,CC,product.Seral.area.young.CWHvm_HW_CW_L.CC,0,R,,158
10,CC,product.SpeciesProp.managed.CW,0,R,,167
10,CC,product.SpeciesProp.managed.FDC,0,R,,168
10,CC,product.SpeciesProp.managed.HW,0,R,,169
10,CC,product.Treated.managed.CC,0,R,,159
10,CC,product.Treated.managed.CWHvm_HW_CW_L.CC,0,R,,159
10,CC,product.Yield.managed.CW,0,R,,164
10,CC,product.Yield.managed.FDC,0,R,,165
10,CC,product.Yield.managed.HW,0,R,,166
10,CC,product.Yield.managed.Total,0,R,,153
12,CC,product.HarvestedVolume.managed.CW.CC,0,R,,185
12,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,186
12,CC,product.HarvestedVolume.managed.HW.CC,0,R,,187
12,CC,product.HarvestedVolume.managed.Total.CC,0,R,,188
12,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_L.CC,0,R,,189
12,CC,product.Seral.area.immature.CWHvm_FDC_HW_L.CC,0,R,,190
12,CC,product.Seral.area.mature.CWHvm_FDC_HW_L.CC,0,R,,191
12,CC,product.Seral.area.overmature.CWHvm_FDC_HW_L.CC,0,R,,192
12,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_L.CC,0,R,,193
12,CC,product.Seral.area.young.CWHvm_FDC_HW_L.CC,0,R,,193
12,CC,product.SpeciesProp.managed.CW,0,R,,194
12,CC,product.SpeciesProp.managed.FDC,0,R,,195
12,CC,product.SpeciesProp.managed.HW,0,R,,196
12,CC,product.Treated.managed.CC,0,R,,197
12,CC,product.Treated.managed.CWHvm_FDC_HW_L.CC,0,R,,197
12,CC,product.Yield.managed.CW,0,R,,185
12,CC,product.Yield.managed.FDC,0,R,,186
12,CC,product.Yield.managed.HW,0,R,,187
12,CC,product.Yield.managed.Total,0,R,,188
15,CC,product.HarvestedVolume.managed.CW.CC,0,R,,216
15,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,217
15,CC,product.HarvestedVolume.managed.HW.CC,0,R,,218
15,CC,product.HarvestedVolume.managed.Total.CC,0,R,,219
15,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_H.CC,0,R,,220
15,CC,product.Seral.area.immature.CWHvm_HW_FDC_H.CC,0,R,,119
15,CC,product.Seral.area.mature.CWHvm_HW_FDC_H.CC,0,R,,120
15,CC,product.Seral.area.overmature.CWHvm_HW_FDC_H.CC,0,R,,121
15,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_H.CC,0,R,,43
15,CC,product.Seral.area.young.CWHvm_HW_FDC_H.CC,0,R,,43
15,CC,product.SpeciesProp.managed.CW,0,R,,122
15,CC,product.SpeciesProp.managed.FDC,0,R,,123
15,CC,product.SpeciesProp.managed.HW,0,R,,221
15,CC,product.Treated.managed.CC,0,R,,124
15,CC,product.Treated.managed.CWHvm_HW_FDC_H.CC,0,R,,124
15,CC,product.Yield.managed.CW,0,R,,216
15,CC,product.Yield.managed.FDC,0,R,,217
15,CC,product.Yield.managed.HW,0,R,,218
15,CC,product.Yield.managed.Total,0,R,,219
16,CC,product.HarvestedVolume.managed.CW.CC,0,R,,228
16,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,229
16,CC,product.HarvestedVolume.managed.HW.CC,0,R,,230
16,CC,product.HarvestedVolume.managed.Total.CC,0,R,,231
16,CC,product.QMDNumerator.managed.CWHvm_HW_FDC_L.CC,0,R,,232
16,CC,product.Seral.area.immature.CWHvm_HW_FDC_L.CC,0,R,,190
16,CC,product.Seral.area.mature.CWHvm_HW_FDC_L.CC,0,R,,191
16,CC,product.Seral.area.overmature.CWHvm_HW_FDC_L.CC,0,R,,192
16,CC,product.Seral.area.regenerating.CWHvm_HW_FDC_L.CC,0,R,,193
16,CC,product.Seral.area.young.CWHvm_HW_FDC_L.CC,0,R,,193
16,CC,product.SpeciesProp.managed.CW,0,R,,233
16,CC,product.SpeciesProp.managed.FDC,0,R,,234
16,CC,product.SpeciesProp.managed.HW,0,R,,235
16,CC,product.Treated.managed.CC,0,R,,197
16,CC,product.Treated.managed.CWHvm_HW_FDC_L.CC,0,R,,197
16,CC,product.Yield.managed.CW,0,R,,228
16,CC,product.Yield.managed.FDC,0,R,,229
16,CC,product.Yield.managed.HW,0,R,,230
16,CC,product.Yield.managed.Total,0,R,,231
18,CC,product.HarvestedVolume.managed.CW.CC,0,R,,251
18,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,252
18,CC,product.HarvestedVolume.managed.HW.CC,0,R,,253
18,CC,product.HarvestedVolume.managed.Total.CC,0,R,,254
18,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_M.CC,0,R,,255
18,CC,product.Seral.area.immature.CWHvm_FDC_HW_M.CC,0,R,,256
18,CC,product.Seral.area.mature.CWHvm_FDC_HW_M.CC,0,R,,257
18,CC,product.Seral.area.overmature.CWHvm_FDC_HW_M.CC,0,R,,258
18,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_M.CC,0,R,,259
18,CC,product.Seral.area.young.CWHvm_FDC_HW_M.CC,0,R,,259
18,CC,product.SpeciesProp.managed.CW,0,R,,260
18,CC,product.SpeciesProp.managed.FDC,0,R,,261
18,CC,product.SpeciesProp.managed.HW,0,R,,262
18,CC,product.Treated.managed.CC,0,R,,263
18,CC,product.Treated.managed.CWHvm_FDC_HW_M.CC,0,R,,263
18,CC,product.Yield.managed.CW,0,R,,251
18,CC,product.Yield.managed.FDC,0,R,,252
18,CC,product.Yield.managed.HW,0,R,,253
18,CC,product.Yield.managed.Total,0,R,,254
20,CC,product.HarvestedVolume.managed.CW.CC,0,R,,278
20,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,279
20,CC,product.HarvestedVolume.managed.HW.CC,0,R,,280
20,CC,product.HarvestedVolume.managed.Total.CC,0,R,,281
20,CC,product.QMDNumerator.managed.CWHvm_FDC_HW_M.CC,0,R,,282
20,CC,product.Seral.area.immature.CWHvm_FDC_HW_M.CC,0,R,,256
20,CC,product.Seral.area.mature.CWHvm_FDC_HW_M.CC,0,R,,257
20,CC,product.Seral.area.overmature.CWHvm_FDC_HW_M.CC,0,R,,258
20,CC,product.Seral.area.regenerating.CWHvm_FDC_HW_M.CC,0,R,,259
20,CC,product.Seral.area.young.CWHvm_FDC_HW_M.CC,0,R,,259
20,CC,product.SpeciesProp.managed.CW,0,R,,283
20,CC,product.SpeciesProp.managed.FDC,0,R,,284
20,CC,product.SpeciesProp.managed.HW,0,R,,262
20,CC,product.Treated.managed.CC,0,R,,263
20,CC,product.Treated.managed.CWHvm_FDC_HW_M.CC,0,R,,263
20,CC,product.Yield.managed.CW,0,R,,278
20,CC,product.Yield.managed.FDC,0,R,,279
20,CC,product.Yield.managed.HW,0,R,,280
20,CC,product.Yield.managed.Total,0,R,,281
22,CC,product.HarvestedVolume.managed.Total.CC,0,R,,293
22,CC,product.QMDNumerator.managed.CWHvm_HW_CW_H.CC,0,R,,294
22,CC,product.Seral.area.immature.CWHvm_HW_CW_H.CC,0,R,,190
22,CC,product.Seral.area.mature.CWHvm_HW_CW_H.CC,0,R,,191
22,CC,product.Seral.area.overmature.CWHvm_HW_CW_H.CC,0,R,,192
22,CC,product.Seral.area.regenerating.CWHvm_HW_CW_H.CC,0,R,,193
22,CC,product.Seral.area.young.CWHvm_HW_CW_H.CC,0,R,,193
22,CC,product.Treated.managed.CC,0,R,,197
22,CC,product.Treated.managed.CWHvm_HW_CW_H.CC,0,R,,197
22,CC,product.Yield.managed.Total,0,R,,293
23,CC,product.HarvestedVolume.managed.CW.CC,0,R,,298
23,CC,product.HarvestedVolume.managed.FDC.CC,0,R,,299
